fk_euv,fecha_recepcion,fecha_hechos,SubtipoOrd,dependencia,pk_dependencia,MunHecho
3117207705,10/09/2018,07/09/2018,Seleccione,SECRETARIA DE LAS MUJERES,172,Maxcanú
3116901169,11/09/2018,26/07/2018,Emergencia,SECRETARIA DE LAS MUJERES,172,Mérida
3117207712,12/09/2018,06/08/2018,Seleccione,SECRETARIA DE LAS MUJERES,172,Mérida
3117207755,15/09/2018,06/09/2018,Seleccione,PODER JUDICIAL,176,Progreso
3117207780,16/09/2018,10/09/2018,Seleccione,SECRETARIA DE LAS MUJERES,172,Kanasín
3117207781,16/09/2018,11/09/2018,Seleccione,SECRETARIA DE LAS MUJERES,172,Kanasín
3117207783,16/09/2018,14/09/2018,Emergencia,SECRETARIA DE LAS MUJERES,172,Chocholá
3116901389,20/09/2018,11/09/2018,Seleccione,PODER JUDICIAL,176,Mérida
3116901389,20/09/2018,11/09/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600886,21/09/2018,12/04/2014,Seleccione,PODER JUDICIAL,176,Mérida
3117207825,21/09/2018,09/08/2018,Emergencia,SECRETARIA DE LAS MUJERES,172,Mérida
3117207885,03/10/2018,28/08/2018,Seleccione,SECRETARIA DE LAS MUJERES,172,Kanasín
3117207905,12/10/2018,29/08/2018,Preventiva,SECRETARIA DE LAS MUJERES,172,Progreso
3117600533,12/10/2018,25/09/2018,Seleccione,PODER JUDICIAL,176,Progreso
3117207962,15/10/2018,20/09/2018,Seleccione,PODER JUDICIAL,176,Ticul
3117207970,15/10/2018,01/10/2018,Seleccione,PODER JUDICIAL,176,Ticul
3117207983,16/10/2018,05/10/2018,Seleccione,SECRETARIA DE LAS MUJERES,172,Maxcanú
3117207983,16/10/2018,05/10/2018,Seleccione,SECRETARIA DE LAS MUJERES,172,Maxcanú
3117207996,16/10/2018,12/10/2018,Seleccione,PODER JUDICIAL,176,Tixkokob
3117208010,16/10/2018,13/10/2018,Seleccione,PODER JUDICIAL,176,Hoctún
3117600888,17/10/2018,03/04/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117100850,18/10/2018,20/05/2018,Seleccione,PODER JUDICIAL,176,Kanasín
3117600889,18/10/2018,27/04/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600890,18/10/2018,09/04/2018,Seleccione,PODER JUDICIAL,176,Kanasín
3116901529,19/10/2018,04/10/2018,Seleccione,PODER JUDICIAL,176,Maxcanú
3117207307,18/06/2018,31/05/2018,Seleccione,SECRETARIA DE LAS MUJERES,172,Kanasín
3116901568,29/10/2018,20/10/2018,Emergencia,PODER JUDICIAL,176,Mérida
3117600895,13/11/2018,07/05/2018,Seleccione,PODER JUDICIAL,176,Kanasín
3117600896,13/11/2018,14/05/2014,Seleccione,PODER JUDICIAL,176,Kanasín
3117208047,13/11/2018,18/09/2018,Seleccione,PODER JUDICIAL,176,Cacalchén
3117600897,14/11/2018,11/05/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600898,14/11/2018,11/05/2018,Seleccione,PODER JUDICIAL,176,Kanasín
3117600899,14/11/2018,11/05/2018,Seleccione,PODER JUDICIAL,176,Kanasín
3117600900,14/11/2018,06/05/2018,Seleccione,PODER JUDICIAL,176,Progreso
3117208072,14/11/2018,01/10/2018,Seleccione,PODER JUDICIAL,176,Kanasín
3117600901,14/11/2018,31/05/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600902,14/11/2018,01/05/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600903,14/11/2018,05/05/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117208089,14/11/2018,22/10/2018,Seleccione,PODER JUDICIAL,176,Ticul
3117600904,14/11/2018,21/05/2018,Seleccione,PODER JUDICIAL,176,Progreso
3117600905,15/11/2018,11/05/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600906,15/11/2018,21/05/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600907,15/11/2018,31/05/2018,Seleccione,PODER JUDICIAL,176,Hunucmá
3117600908,16/11/2018,11/05/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117208146,16/11/2018,12/10/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600909,16/11/2018,01/06/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600910,16/11/2018,06/06/2018,Seleccione,PODER JUDICIAL,176,Mérida
3116901699,20/11/2018,09/11/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117208182,20/11/2018,21/09/2018,Seleccione,PODER JUDICIAL,176,Kanasín
3117600911,23/11/2018,12/06/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600912,23/11/2018,21/06/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600913,23/11/2018,22/06/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600914,23/11/2018,25/06/2018,Seleccione,PODER JUDICIAL,176,Motul
3117600915,23/11/2018,29/06/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600916,23/11/2018,27/06/2018,Seleccione,PODER JUDICIAL,176,Mérida
3116901759,26/11/2018,17/11/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600917,26/11/2018,12/07/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600918,26/11/2018,13/07/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600919,26/11/2018,13/07/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600920,26/11/2018,21/07/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600921,27/11/2018,06/08/2018,Seleccione,PODER JUDICIAL,176,Kanasín
3117600922,27/11/2018,09/08/2018,Seleccione,PODER JUDICIAL,176,Mérida
3116901766,28/11/2018,25/11/2018,Emergencia,PODER JUDICIAL,176,Mérida
3117600923,29/11/2018,04/08/2018,Seleccione,PODER JUDICIAL,176,Conkal
3117600924,29/11/2018,14/08/2018,Seleccione,PODER JUDICIAL,176,Tixkokob
3117600925,29/11/2018,19/08/2018,Seleccione,PODER JUDICIAL,176,Tekax
3117600926,29/11/2018,28/08/2018,Seleccione,PODER JUDICIAL,176,Ticul
3117600927,29/11/2018,26/08/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600928,29/11/2018,04/04/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600928,29/11/2018,04/04/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600929,29/11/2018,31/08/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600931,04/12/2018,02/09/2018,Seleccione,PODER JUDICIAL,176,Kanasín
3117600932,04/12/2018,02/07/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600933,04/12/2018,11/07/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600934,05/12/2018,17/09/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600935,05/12/2018,26/09/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600936,05/12/2018,05/09/2018,Seleccione,PODER JUDICIAL,176,Maxcanú
3117600937,05/12/2018,10/09/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600938,05/12/2018,18/09/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600939,05/12/2018,13/09/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600939,05/12/2018,13/09/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600939,05/12/2018,13/09/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600940,05/12/2018,17/09/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117208223,17/01/2020,29/06/2019,Emergencia,PODER JUDICIAL,176,Tekax
3117600941,06/12/2018,10/09/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117208238,06/12/2018,20/11/2018,Seleccione,PODER JUDICIAL,176,Kanasín
3117600942,06/12/2018,02/10/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600943,06/12/2018,04/10/2018,Seleccione,PODER JUDICIAL,176,Kanasín
3117600944,06/12/2018,10/10/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600945,07/12/2018,12/10/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600946,07/12/2018,15/10/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600946,07/12/2018,15/10/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600947,07/12/2018,14/10/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600948,07/12/2018,27/10/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600949,07/12/2018,29/10/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600950,10/12/2018,07/11/2018,Seleccione,PODER JUDICIAL,176,Progreso
3117600951,10/12/2018,09/11/2018,Seleccione,PODER JUDICIAL,176,Baca
3117600952,10/12/2018,09/11/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600953,10/12/2018,12/11/2018,Seleccione,PODER JUDICIAL,176,Kanasín
3117600954,11/12/2018,06/12/2018,Seleccione,PODER JUDICIAL,176,Kanasín
3117100988,20/12/2018,29/05/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117100991,20/12/2018,03/12/2018,Seleccione,PODER JUDICIAL,176,Valladolid
3117208333,27/12/2018,13/11/2018,Preventiva,PODER JUDICIAL,176,Mérida
3116901926,08/01/2019,20/12/2018,Seleccione,PODER JUDICIAL,176,Tekax
3117208366,11/01/2019,17/12/2018,Seleccione,PODER JUDICIAL,176,Kanasín
3117208379,15/01/2019,22/11/2018,Seleccione,PODER JUDICIAL,176,Tekit
3116902011,19/01/2019,14/01/2019,Emergencia,PODER JUDICIAL,176,Mérida
3116902013,19/01/2019,14/01/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117600957,23/01/2019,10/01/2019,Emergencia,PODER JUDICIAL,176,Kanasín
3117600958,23/01/2019,10/01/2019,Preventiva,PODER JUDICIAL,176,Kanasín
3117208425,23/01/2019,10/12/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117208428,23/01/2019,19/12/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600959,30/01/2019,24/01/2019,Emergencia,PODER JUDICIAL,176,Tepakán
3117600961,01/02/2019,26/01/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117600962,01/02/2019,23/01/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117600963,05/02/2019,26/01/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117600964,06/02/2019,07/01/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117600965,07/02/2019,20/01/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117600966,07/02/2019,10/01/2019,Emergencia,PODER JUDICIAL,176,Umán
3117600967,07/02/2019,10/01/2019,Emergencia,PODER JUDICIAL,176,Umán
3117600968,07/02/2019,09/01/2019,Emergencia,PODER JUDICIAL,176,Umán
3117600969,07/02/2019,15/01/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117600970,07/02/2019,23/01/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117600971,07/02/2019,25/01/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117600972,08/02/2019,29/01/2019,Emergencia,PODER JUDICIAL,176,Mérida
3116902114,09/02/2019,25/01/2019,Seleccione,PODER JUDICIAL,176,Mérida
3116902129,09/02/2019,03/02/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117600974,11/02/2019,08/02/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3117208488,11/02/2019,22/01/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3117208488,11/02/2019,22/01/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3117600976,12/02/2019,26/01/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117600977,13/02/2019,17/10/2018,Emergencia,PODER JUDICIAL,176,Mérida
3117600978,13/02/2019,20/10/2018,Emergencia,PODER JUDICIAL,176,Mérida
3117600979,13/02/2019,24/10/2018,Emergencia,PODER JUDICIAL,176,Mérida
3117600980,13/02/2019,17/12/2018,Emergencia,PODER JUDICIAL,176,Mérida
3117600981,13/02/2019,19/12/2018,Emergencia,PODER JUDICIAL,176,Mérida
3117600982,13/02/2019,17/12/2018,Emergencia,PODER JUDICIAL,176,Mérida
3117600983,13/02/2019,17/12/2018,Emergencia,PODER JUDICIAL,176,Mérida
3117600984,13/02/2019,17/12/2018,Emergencia,PODER JUDICIAL,176,Mérida
3117600985,14/02/2019,02/02/2019,Emergencia,PODER JUDICIAL,176,Samahil
3117600986,14/02/2019,25/01/2019,Seleccione,PODER JUDICIAL,176,Akil
3117208491,15/02/2019,11/02/2019,Preventiva,PODER JUDICIAL,176,Xocchel
3117208491,15/02/2019,11/02/2019,Emergencia,PODER JUDICIAL,176,Xocchel
3116902163,17/02/2019,15/02/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117600987,25/02/2019,22/02/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117208581,26/02/2019,05/06/2019,Seleccione,PODER JUDICIAL,176,Seyé
3117600988,26/02/2019,01/02/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117600989,26/02/2019,29/08/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600991,26/02/2019,11/02/2019,Emergencia,PODER JUDICIAL,176,Mérida
3116901678,26/02/2019,13/02/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117600992,27/02/2019,06/02/2019,Seleccione,PODER JUDICIAL,176,Peto
3117600992,27/02/2019,06/02/2019,Preventiva,PODER JUDICIAL,176,Peto
3117600992,27/02/2019,06/02/2019,Preventiva,PODER JUDICIAL,176,Peto
3117600993,27/02/2019,13/01/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117600995,28/02/2019,16/02/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117600996,28/02/2019,19/02/2019,Seleccione,PODER JUDICIAL,176,Tixkokob
3117600997,01/03/2019,18/02/2019,Emergencia,PODER JUDICIAL,176,Hunucmá
3116902184,02/03/2019,27/02/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117600998,06/03/2019,16/02/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117600999,08/03/2019,24/02/2019,Emergencia,PODER JUDICIAL,176,Progreso
3116902249,09/03/2019,04/03/2019,Seleccione,PODER JUDICIAL,176,Tahmek
3117601000,11/03/2019,25/02/2019,Seleccione,PODER JUDICIAL,176,Tekax
3117601001,13/03/2019,24/02/2019,Emergencia,PODER JUDICIAL,176,Progreso
3117601002,13/03/2019,21/02/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117601003,13/03/2019,24/02/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117601004,14/03/2019,22/02/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117601005,14/03/2019,21/02/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117601006,14/03/2019,23/02/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117601007,15/03/2019,26/02/2019,Seleccione,PODER JUDICIAL,176,Mérida
3116902378,31/03/2019,25/03/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117601013,11/04/2019,04/02/2019,Seleccione,PODER JUDICIAL,176,Tekax
3117601014,11/04/2019,04/02/2019,Seleccione,PODER JUDICIAL,176,Tekax
3117601015,11/04/2019,04/02/2019,Seleccione,PODER JUDICIAL,176,Tekax
3117601016,11/04/2019,04/02/2019,Seleccione,PODER JUDICIAL,176,Tekax
3117601017,11/04/2019,21/02/2019,Seleccione,PODER JUDICIAL,176,Peto
3117601021,12/04/2019,01/06/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117601023,12/04/2019,04/02/2019,Seleccione,PODER JUDICIAL,176,Mérida
3116902451,13/04/2019,07/04/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117208797,26/04/2019,08/03/2019,Preventiva,PODER JUDICIAL,176,Tixkokob
3117208797,26/04/2019,08/03/2019,Seleccione,PODER JUDICIAL,176,Tixkokob
3117208805,30/04/2019,11/02/2019,Emergencia,PODER JUDICIAL,176,Motul
3116902597,25/05/2019,07/05/2019,Preventiva,PODER JUDICIAL,176,Mérida
3116902632,26/05/2019,11/05/2019,Seleccione,PODER JUDICIAL,176,Izamal
3116902633,26/05/2019,14/05/2019,Preventiva,PODER JUDICIAL,176,Mérida
3117601024,29/05/2019,22/12/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117601024,29/05/2019,22/12/2018,Preventiva,PODER JUDICIAL,176,Mérida
3117601025,31/05/2019,31/03/2019,Seleccione,PODER JUDICIAL,176,Tixkokob
3117601025,31/05/2019,31/03/2019,Emergencia,PODER JUDICIAL,176,Tixkokob
3116902644,02/06/2019,27/05/2019,Preventiva,PODER JUDICIAL,176,Mérida
3117209015,03/06/2019,29/05/2019,Preventiva,PODER JUDICIAL,176,Ticul
3117601026,06/06/2019,12/03/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117601027,07/06/2019,31/03/2019,Seleccione,PODER JUDICIAL,176,Tekax
3117601028,07/06/2019,31/03/2019,Seleccione,PODER JUDICIAL,176,Tekax
3117601029,07/06/2019,31/01/2019,Preventiva,PODER JUDICIAL,176,Mérida
3117601030,10/06/2019,29/03/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117601031,10/06/2019,01/04/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117601032,10/06/2019,01/04/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117601033,10/06/2019,28/02/2019,Preventiva,PODER JUDICIAL,176,Timucuy
3117601034,10/06/2019,09/04/2019,Preventiva,PODER JUDICIAL,176,Acanceh
3116902714,19/06/2019,11/06/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117209064,20/06/2019,22/05/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3117209072,21/06/2019,20/05/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117209093,25/06/2019,07/05/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3117209104,25/06/2019,15/04/2019,Emergencia,PODER JUDICIAL,176,Kanasín
3117601037,28/06/2019,19/05/2016,Seleccione,PODER JUDICIAL,176,Cuajimalpa de Morelos
3117601038,28/06/2019,25/12/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117601038,28/06/2019,25/12/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117209188,02/07/2019,04/06/2019,Seleccione,PODER JUDICIAL,176,Oxkutzcab
3116800188,13/07/2019,10/01/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117601039,15/07/2019,16/03/2019,Seleccione,PODER JUDICIAL,176,Umán
3117601040,15/07/2019,04/09/2018,Emergencia,PODER JUDICIAL,176,Mérida
3116800239,16/07/2019,13/06/2019,Preventiva,PODER JUDICIAL,176,Mérida
3116800239,16/07/2019,13/06/2019,Seleccione,PODER JUDICIAL,176,Mérida
3116800251,18/07/2019,11/07/2019,Seleccione,PODER JUDICIAL,176,Mérida
3116800257,18/07/2019,24/01/2019,Seleccione,PODER JUDICIAL,176,Mérida
3116800259,18/07/2019,05/02/2019,Preventiva,PODER JUDICIAL,176,Mérida
3116800273,20/07/2019,23/04/2019,Seleccione,PODER JUDICIAL,176,Mérida
3116800277,20/07/2019,29/04/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117601042,22/07/2019,13/09/2002,Seleccione,PODER JUDICIAL,176,Mérida
3117601042,22/07/2019,13/09/2002,Seleccione,PODER JUDICIAL,176,Mérida
3117601042,22/07/2019,13/09/2002,Seleccione,PODER JUDICIAL,176,Mérida
3117601044,22/07/2019,19/02/2019,Seleccione,PODER JUDICIAL,176,Tecoh
3117601041,22/07/2019,03/04/2019,Emergencia,PODER JUDICIAL,176,Izamal
3117601045,29/07/2019,01/09/2018,Emergencia,PODER JUDICIAL,176,Mérida
3117601046,29/07/2019,25/04/2019,Emergencia,PODER JUDICIAL,176,Izamal
3117601047,30/07/2019,12/05/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3116902597,30/07/2019,26/04/2019,Emergencia,PODER JUDICIAL,176,Mérida
3116900823,30/07/2019,05/05/2018,Seleccione,PODER JUDICIAL,176,Tekax
3117601048,30/07/2019,17/05/2019,Emergencia,PODER JUDICIAL,176,Tekax
3117601049,31/07/2019,07/05/2019,Preventiva,PODER JUDICIAL,176,Mérida
3117601050,31/07/2019,06/05/2019,Preventiva,PODER JUDICIAL,176,Umán
3117601051,31/07/2019,04/11/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117601052,01/08/2019,24/10/2018,Preventiva,PODER JUDICIAL,176,Acanceh
3116901770,02/08/2019,05/07/2018,Preventiva,PODER JUDICIAL,176,Mérida
3117601053,02/08/2019,15/11/2018,Preventiva,PODER JUDICIAL,176,Mérida
3117601054,02/08/2019,12/03/2019,Preventiva,PODER JUDICIAL,176,Tecoh
3116901183,02/08/2019,05/08/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117601055,02/08/2019,16/02/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117601056,02/08/2019,24/05/2019,Preventiva,PODER JUDICIAL,176,Ticul
3116800275,06/08/2019,20/05/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117601057,07/08/2019,31/05/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3117601058,07/08/2019,03/06/2019,Emergencia,PODER JUDICIAL,176,Kanasín
3117601059,09/08/2019,19/05/2019,Seleccione,PODER JUDICIAL,176,Tekax
3117601060,09/08/2019,24/04/2019,Emergencia,PODER JUDICIAL,176,Mérida
3116800276,09/08/2019,12/04/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117209256,12/08/2019,25/06/2019,Emergencia,PODER JUDICIAL,176,Kanasín
3117204591,13/08/2019,18/07/2015,Seleccione,PODER JUDICIAL,176,Peto
3117601062,13/08/2019,26/05/2019,Seleccione,PODER JUDICIAL,176,Tekax
3117209134,01/07/2019,04/06/2019,Seleccione,PODER JUDICIAL,176,Progreso
3117209361,19/08/2019,27/05/2019,Seleccione,PODER JUDICIAL,176,Kinchil
3117601064,20/08/2019,17/08/2016,Seleccione,PODER JUDICIAL,176,Mérida
3117209434,22/08/2019,02/05/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117208862,16/05/2019,16/04/2019,Seleccione,PODER JUDICIAL,176,Progreso
3116900320,01/09/2019,21/08/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117208732,27/03/2019,13/02/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3117601065,01/10/2019,31/05/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117601066,01/10/2019,29/05/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117600258,01/10/2019,09/01/2018,Preventiva,PODER JUDICIAL,176,Kanasín
3117601067,02/10/2019,07/11/2018,Seleccione,PODER JUDICIAL,176,Kanasín
3117209527,02/10/2019,18/09/2019,Seleccione,PODER JUDICIAL,176,Progreso
3117601068,02/10/2019,11/06/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3117601069,02/10/2019,24/06/2019,Seleccione,PODER JUDICIAL,176,Seyé
3117601070,02/10/2019,24/06/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3117601071,03/10/2019,04/05/2019,Seleccione,PODER JUDICIAL,176,Tekax
3117601072,04/10/2019,23/02/2019,Preventiva,PODER JUDICIAL,176,Mérida
3117601073,04/10/2019,17/06/2019,Preventiva,PODER JUDICIAL,176,Mérida
3116800274,04/10/2019,27/05/2019,Preventiva,PODER JUDICIAL,176,Mérida
3117601074,07/10/2019,08/06/2019,Preventiva,PODER JUDICIAL,176,Kanasín
3117601075,07/10/2019,10/05/2019,Seleccione,PODER JUDICIAL,176,Tekax
3117209111,07/10/2019,29/12/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117601077,08/10/2019,05/10/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117601078,09/10/2019,18/04/2019,Preventiva,PODER JUDICIAL,176,Mérida
3116903164,10/10/2019,09/10/1991,Seleccione,PODER JUDICIAL,176,Mérida
3116903172,10/10/2019,19/03/2019,Emergencia,PODER JUDICIAL,176,Mérida
3117601079,11/10/2019,29/04/2019,Preventiva,PODER JUDICIAL,176,Tekal de Venegas
3117203926,11/10/2019,12/06/2019,Preventiva,PODER JUDICIAL,176,Tekax
3117601081,14/10/2019,15/06/2019,Seleccione,PODER JUDICIAL,176,Peto
3116902643,14/10/2019,26/05/2019,Preventiva,PODER JUDICIAL,176,Mérida
3117601082,14/10/2019,14/06/2019,Preventiva,PODER JUDICIAL,176,Mérida
3117600998,16/10/2019,18/02/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117209642,16/10/2019,12/07/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3117209643,16/10/2019,12/07/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3116903290,27/12/2019,14/07/2019,Seleccione,PODER JUDICIAL,176,Mérida
3116901432,22/10/2019,29/08/2019,Emergencia,PODER JUDICIAL,176,Akil
3116903368,24/10/2019,18/10/2019,Emergencia,PODER JUDICIAL,176,Mérida
3116903391,26/10/2019,03/10/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117207966,29/10/2019,19/08/2019,Seleccione,PODER JUDICIAL,176,Tekax
3117209713,29/10/2019,20/09/2019,Seleccione,PODER JUDICIAL,176,Tzucacab
3117209738,31/10/2019,20/09/2019,Seleccione,PODER JUDICIAL,176,Tecoh
3117209747,31/10/2019,05/08/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3117209747,31/10/2019,05/08/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3117209868,08/11/2019,19/09/2019,Seleccione,PODER JUDICIAL,176,Chacsinkín
3117209917,13/11/2019,22/02/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3117601084,13/11/2019,21/05/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117209945,15/11/2019,20/05/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3117209945,15/11/2019,20/05/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3117601088,11/12/2019,11/01/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3116903657,12/12/2019,22/11/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117601089,13/12/2019,01/07/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117601090,13/12/2019,11/02/2014,Seleccione,PODER JUDICIAL,176,Mérida
3116902025,16/12/2019,27/09/2018,Seleccione,PODER JUDICIAL,176,Mérida
3116901424,16/12/2019,15/09/2019,Seleccione,PODER JUDICIAL,176,Mérida
3116901009,16/12/2019,04/10/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117601091,17/12/2019,28/06/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117601092,17/12/2019,11/06/2012,Seleccione,PODER JUDICIAL,176,Tekit
3117601093,17/12/2019,10/10/2018,Seleccione,PODER JUDICIAL,176,Mérida
3116902501,17/12/2019,05/09/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117601094,17/12/2019,12/05/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117601095,17/12/2019,15/06/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117601096,17/12/2019,21/04/2019,Seleccione,PODER JUDICIAL,176,Mérida
